MeterpointID,MeterNumber,PostalCode,Id,Substation
707057500017193369,15718002,1684,86038,H265L
707057500017194380,15701162,1684,86043,H306L
707057500017192300,15702030,1684,86044,H255L
707057500017194175,15701301,1684,86045,H1056L
707057500017193222,15701314,1684,86048,H265L
707057500017193864,15700176,1684,86049,H270L
707057500017194359,15730548,1684,86050,H306L
707057500017193048,15691445,1684,86053,H265L
707057500017192058,15701961,1684,86055,H250L
707057500017194366,15700550,1684,86060,H306L
707057500017192706,15718003,1684,86063,H260L
707057500017193284,15699547,1684,86064,H265L
707057500017193642,15671623,1684,86066,H270L
707057500017193925,15671930,1684,86070,H270L
707057500017194229,15717578,1684,86072,H1056L
707057500017194212,15717552,1684,86073,H1056L
707057500017193178,15672049,1684,86077,H265L
707057500017192676,15691810,1684,86078,H260L
707057500017192997,15673691,1684,86079,H265L
707057500017193062,15700481,1684,86083,H265L
707057500017194304,15701946,1684,86084,H306L
707057500017194311,15718520,1684,86085,H306L
707057500017194250,15699522,1684,86088,H1056L
707057500017191839,15673459,1684,86093,H250L
707057500017192669,15691239,1684,86094,H260L
707057500017193796,15671667,1684,86095,H270L
707057500017193802,15701841,1684,86096,H270L
707057500017193574,15672101,1684,86099,H270L
707057500017194335,15702019,1684,86100,H306L
707057500017193161,15671986,1684,86106,H265L
707057500017193628,15671621,1684,86107,H270L
707057500017193659,15700847,1684,86108,H270L
707057500017192089,15701913,1684,86109,H255L
707057500017193598,15691728,1684,86112,H270L
707057500017193321,15718001,1684,86113,H265L
707057500017193758,15671649,1684,86116,H270L
707057500017193000,15672828,1684,86117,H265L
707057500017193680,15673990,1684,86120,H270L
707057500017193123,15701714,1684,86122,H265L
707057500017194182,15700479,1684,86125,H1056L
707057500017193116,15701176,1684,86126,H265L
707057500017193147,15671893,1684,86128,H265L
707057500017194274,15717577,1684,86130,H306L
707057500017193888,16044675,1684,86133,H270L
707057500017194397,15701300,1684,86134,H306L
707057500017193260,15701315,1684,86135,H265L
707057500017193031,15701845,1684,86137,H265L
707057500017193833,15671650,1684,86138,H270L
707057500017193604,15671627,1684,86142,H270L
707057500017193444,15701203,1684,86143,H265L
707057500017194373,15700853,1684,86144,H306L
707057500017193871,15699956,1684,86148,H270L
707057500017193390,15674033,1684,86149,H265L
707057500017193789,15717877,1684,86154,H270L
707057500017193215,15730377,1684,86155,H265L
707057500017193130,15671896,1684,86158,H265L
707057500017193703,16632080,1684,86159,H270L
707057500017193567,15701146,1684,86163,H270L
707057500017192980,15701838,1684,86164,H265L
707057500017193949,15671890,1684,86166,H270L
707057500017194342,15700876,1684,86168,H306L
707057500017193932,15671928,1684,86169,H270L
707057500017192782,15672489,1684,86173,H260L
707057500017194236,15701237,1684,86174,H1056L
707057500017193079,15701844,1684,86175,H265L
707057500017193635,16044696,1684,86178,H270L
707057500017192744,15671745,1684,86179,H260L
707057500017192812,15700265,1684,86182,H260L
707057500017193819,15671664,1684,86184,H270L
707057500017194021,15671932,1684,86186,H270L
707057500017193697,15673279,1684,86189,H270L
707057500017193895,15671924,1684,86190,H265L
707057500017192867,15671625,1684,86191,H265L
707057500017193963,15699489,1684,86193,H270L
707057500017193666,15671622,1684,86197,H270L
707057500017193109,15671929,1684,86198,H265L
707057500017194045,15673407,1684,86200,H270L
707057500017192959,15701367,1684,86201,H265L
707057500017193468,15672486,1684,86203,H265L
707057500017193055,15671926,1684,86207,H265L
707057500017194489,15702045,1684,86209,H306L
707057500017193154,15701469,1684,86210,H265L
707057500017193482,15672104,1684,86211,H245L
707057500017193512,15700531,1684,86214,H270L
707057500017194434,15699801,1684,86215,H306L
707057500017193406,15701177,1684,86218,H265L
707057500017192935,15672829,1684,86219,H265L
707057500017194014,15671900,1684,86222,H270L
707057500017193420,16632244,1684,86224,H265L
707057500017192928,15672830,1684,86226,H265L
707057500017193536,18020280,1680,86227,H270L
707057500017192843,15672826,1684,86230,H265L
707057500017193710,15701719,1684,86233,H270L
707057500017193970,15671891,1684,86234,H270L
707057500017194663,15701165,1684,86235,H306L
707057500017192775,15691116,1684,86238,H260L
707057500017192898,15672827,1684,86239,H265L
707057500017193956,15700873,1684,86241,H270L
707057500017195080,15701161,1684,86244,H308-230L
707057500017193857,15671904,1684,86245,H270L
707057500017194601,15702017,1684,86246,H306L
707057500017194113,15673499,1684,86250,H1056L
707057500017194410,15699780,1684,86251,H306L
707057500017193451,15671758,1684,86252,H265L
707057500017194632,15702021,1684,86256,H306L
707057500017194465,15701163,1684,86258,H306L
707057500017193918,15671902,1684,86260,H270L
707057500017192966,15701363,1684,86262,H265L
707057500017193994,15673449,1684,86263,H270L
707057500017193505,15672107,1684,86264,H270L
707057500017194922,15701973,1684,86269,H308-230L
707057500017192881,15671624,1684,86270,H265L
707057500017192850,15701446,1684,86271,H265L
707057500017194724,15717574,1684,86272,H306L
707057500017194151,15700877,1684,86275,H1056L
707057500017194458,15700881,1684,86280,H306L
707057500017192805,15673519,1684,86281,H260L
707057500017193413,15672443,1684,86282,H265L
707057500017194403,15700880,1684,86283,H306L
707057500017194984,15700838,1684,86284,H308-230L
707057500017192829,15702037,1684,86288,H260L
707057500017194533,15699978,1684,86290,H306L
707057500017194038,15673408,1684,86294,H270L
707057500017194519,15700522,1684,86296,H306L
707057500017194878,15701432,1684,86297,H308-230L
707057500017193741,15671663,1684,86298,H270L
707057500017192911,15701478,1684,86304,H265L
707057500017194854,15701966,1684,86305,H308-230L
707057500017194052,15718085,1684,86306,H270L
707057500017193475,16632156,1684,86307,H265L
707057500017194137,16632185,1684,86308,H1056L
707057500017194700,15701167,1684,86310,H306L
707057500017195028,15702116,1684,86316,H308-230L
707057500017194595,15700878,1684,86317,H306L
707057500017194557,15700523,1684,86318,H306L
707057500017194076,15671935,1684,86319,H270L
707057500017193376,15691811,1684,86320,H265L
707057500017194588,15701909,1684,86324,H306L
707057500017194656,15702020,1684,86327,H306L
707057500017194748,15717573,1684,86328,H306L
707057500017192942,15701875,1684,86329,H265L
707057500017194779,15700854,1684,86331,H306L
707057500017193529,15672106,1684,86332,H270L
707057500017194441,15701160,1684,86336,H306L
707057500017194625,16044650,1684,86337,H306L
707057500017195042,15701318,1684,86339,H308-230L
707057500017194847,15701970,1684,86342,H308-230L
707057500017193543,15718083,1684,86345,H270L
707057500017194717,15702015,1684,86346,H306L
707057500017194502,15730288,1684,86350,H306L
707057500017193437,15717997,1684,86352,H265L
707057500017194670,15700816,1684,86353,H306L
707057500017194823,15702127,1684,86355,H308-230L
707057500017194120,15701745,1684,86356,H1056L
707057500017194168,16044619,1684,86360,H1056L
707057500017194793,15904997,1684,86361,H307L
707057500017193987,15671907,1684,86362,H265L
707057500017194618,15717542,1684,86364,H306L
707057500017192973,15701847,1684,86370,H265L
707057500017194144,15701302,1684,86372,H1056L
707057500017194427,15701404,1684,86373,H306L
707057500017194762,15702016,1684,86374,H306L
707057500017194915,15717733,1684,86375,H308-230L
707057500017194472,15700855,1684,86380,H306L
707057500017194496,15702043,1684,86382,H306L
707057500017196186,15671637,1684,86384,H1072-230L
707057500017194007,15701715,1684,86385,H270L
707057500017194977,15702111,1684,86387,H308-230L
707057500017194946,15702112,1684,86392,H308-230L
707057500017194540,15700859,1684,86393,H306L
707057500017195097,15701156,1684,86395,H308-230L
707057500017194106,15673500,1684,86396,H1056L
707057500017194861,15701967,1684,86397,H308-230L
707057500017194731,15701406,1684,86398,H306L
707057500017195004,15699758,1684,86401,H308-230L
707057500017194083,15671635,1684,86402,H270L
707057500017194571,15700819,1684,86407,H306L
707057500017194069,15699469,1680,86409,H270L
707057500017194526,15700521,1684,86410,H306L
707057500017196926,15672056,1684,86412,H320L
707057500017195370,15702039,1684,86413,H308-230L
707057500017194892,15701968,1684,86415,H308-230L
707057500017194649,15699800,1684,86416,H306L
707057500017195103,15701355,1684,86417,H308-230L
707057500017195820,16044796,1684,86422,H311L
707057500017194908,15701972,1684,86423,H308-230L
707057500017194694,15702014,1684,86425,H306L
707057500017192874,15672102,1684,86427,H265L
707057500017195158,15699734,1684,86429,H308-230L
707057500017195202,15699753,1684,86430,H308-230L
707057500017194960,15700812,1684,86433,H308-230L
707057500017196193,15671636,1684,86439,H1072-230L
707057500017196124,15702007,1684,86440,H1072-230L
707057500017196230,16632163,1684,86441,H315L
707057500017195035,15702113,1684,86444,H308-230L
707057500017194939,15701969,1684,86446,H308-230L
707057500017194830,15702126,1684,86448,H308-230L
707057500017194564,15700520,1684,86449,H306L
707057500017195714,15672122,1684,86451,H311L
707057500017195066,15701354,1684,86452,H308-230L
707057500017194953,15699453,1684,86454,H308-230L
707057500017194809,15700013,1684,86460,H307L
707057500017194991,15699748,1684,86462,H308-230L
707057500017194786,17726047,1684,86463,H307L
707057500017195110,15701352,1684,86466,H308-230L
707057500017195660,15718272,1684,86468,H310L
707057500017195011,15702110,1684,86469,H308-230L
707057500017196896,15672020,1684,86474,H320L
707057500017194687,15701166,1684,86475,H306L
707057500017196063,15700485,1684,86477,H1072-230L
707057500017195264,15702040,1684,86479,H308-230L
707057500017195257,15701353,1684,86481,H308-230L
707057500017194885,15701971,1684,86482,H308-230L
707057500017195752,15672006,1684,86483,H311L
707057500017196858,15701248,1684,86487,H320L
707057500017195448,15701152,1684,86489,H308-230L
707057500017196094,15700484,1684,86491,H1072-230L
707057500017194755,15701405,1684,86492,H306L
707057500017195165,15702041,1684,86494,H308-230L
707057500017195141,15701159,1684,86496,H308-230L
707057500017195394,15702042,1684,86497,H308-230L
707057500017195387,15699754,1684,86501,H308-230L
707057500017195783,15672005,1684,86503,H311L
707057500017195325,15699738,1684,86504,H308-230L
707057500017196131,15700202,1680,86505,H1072-230L
707057500017195059,15701221,1684,86509,H308-230L
707057500017196254,15672164,1684,86511,H315L
707057500017196162,15700490,1684,86514,H1072-230L
707057500017195417,15702117,1684,86516,H308-230L
707057500017195851,15691296,1684,86517,H311L
707057500017195127,15701155,1684,86519,H308-230L
707057500017197022,15701275,1684,86520,H320L
707057500017196117,16044646,1684,86522,H1072-230L
707057500017195196,15701319,1684,86524,H308-230L
707057500017195073,15701906,1684,86525,H308-230L
707057500017195639,15701339,1684,86528,H310L
707057500017195479,15674258,1684,86531,H310L
707057500017196070,15700534,1684,86534,H1072-230L
707057500017196100,15700486,1684,86538,H1072-230L
707057500017195301,15699735,1684,86539,H308-230L
707057500017196544,15673417,1684,86540,H318L
707057500017196599,15673502,1684,86541,H320L
707057500017196582,15717614,1684,86545,H318L
707057500017195349,15702038,1684,86546,H308-230L
707057500017196537,15673264,1684,86548,H318L
707057500017196278,16632932,1684,86551,H315L
707057500017195271,15699739,1684,86554,H308-230L
707057500017196971,15672022,1684,86556,H320L
707057500017196216,15702051,1684,86557,H1072-230L
707057500017196087,15672325,1684,86558,H1072-230L
707057500017195875,15673132,1684,86559,H311L
707057500017195516,15700533,1684,86563,H310L
707057500017196872,15671899,1684,86565,H320L
707057500017195813,15672004,1684,86568,H311L
707057500017197008,15672021,1684,86570,H320L
707057500017196919,15672052,1684,86571,H320L
707057500017196308,15702088,1684,86572,H315L
707057500017196285,15672953,1684,86575,H315L
707057500017195684,15672007,1684,86577,H311L
707057500017195363,15701317,1684,86578,H308-230L
707057500017195899,15674027,1684,86579,H311L
707057500017195806,15691295,1684,86580,H311L
707057500017195226,15701153,1684,86586,H308-230L
707057500017195721,15672119,1684,86587,H311L
707057500017195134,15701220,1684,86588,H308-230L
707057500017196179,15702013,1684,86590,H1072-230L
707057500017196551,15673997,1684,86592,H318L
707057500017195936,15673430,1684,86594,H311L
707057500017195431,15701154,1684,86596,H308-230L
707057500017195172,15701157,1684,86597,H308-230L
707057500017195530,15700532,1684,86600,H310L
707057500017196964,16044734,1684,86602,H320L
707057500017195837,15691294,1684,86603,H311L
707057500017196155,15701787,1684,86607,H1072-230L
707057500017196957,15672025,1684,86610,H320L
707057500017196247,15672952,1684,86611,H315L
707057500017195615,15701886,1684,86612,H310L
707057500017195523,15672324,1684,86614,H310L
707057500017195943,15673423,1684,86616,H311L
707057500017195240,15701358,1684,86619,H308-230L
707057500017196988,15672023,1684,86620,H320L
707057500017196568,15673265,1684,86621,H318L
707057500017195400,15702115,1684,86622,H308-230L
707057500017196834,15701464,1684,86627,H320L
707057500017195998,16044794,1684,86630,H311L
707057500017195547,15673749,1684,86632,H310L
707057500017195424,15701359,1684,86633,H308-230L
707057500017197015,15672058,1684,86635,H320L
707057500017195455,15718271,1684,86636,H310L
707057500017195288,15699733,1684,86637,H308-230L
707057500017195332,15699736,1684,86646,H308-230L
707057500017195967,15673424,1684,86647,H311L
707057500017195868,15691297,1684,86648,H311L
707057500017195745,15672118,1684,86649,H311L
707057500017196346,15718051,1684,86650,H315L
707057500017195592,15701887,1684,86654,H310L
707057500017195707,15701194,1684,86656,H311L
707057500017196865,15701744,1684,86660,H320L
707057500017195790,15691649,1684,86662,H311L
707057500017195509,15673410,1684,86663,H310L
707057500017195844,16632265,1684,86664,H311L
707057500017196636,15672053,1684,86665,H318L
707057500017196995,15672059,1684,86671,H320L
707057500017195646,15691712,1684,86674,H310L
707057500017196940,15672054,1684,86675,H320L
707057500017195912,15699713,1684,86678,H311L
707057500017195554,15700539,1684,86679,H310L
707057500017196001,15673425,1684,86682,H311L
707057500017195882,15718004,1684,86686,H311L
707057500017196933,15672055,1684,86688,H320L
707057500017195219,15699750,1684,86689,H308-230L
707057500017196575,15673415,1684,86691,H318L
707057500017195486,15672331,1684,86692,H310L
707057500017195776,15673998,1684,86696,H311L
707057500017195653,15701342,1684,86699,H310L
707057500017196612,15673495,1684,86702,H320L
707057500017195561,15673505,1684,86703,H310L
707057500017196889,15671894,1684,86704,H320L
707057500017195493,15672330,1684,86705,H310L
707057500017195691,15673983,1684,86709,H311L
707057500017196315,15672571,1684,86713,H315L
707057500017196841,15671898,1684,86716,H320L
707057500017195905,15699437,1684,86718,H311L
707057500017196384,15701885,1684,86721,H315L
707057500017197060,15701191,1684,86722,H320L
707057500017195356,15699751,1684,86725,H308-230L
707057500017196407,15700578,1684,86726,H315L
707057500017196797,15718038,1684,86729,H318L
707057500017196810,15701278,1684,86730,H320L
